type,gender,vage,age,ageg,region,num,cost
A,F,3,28,3,IL,3,1938
A,F,3,29,3,OH,95,186490.2
A,F,3,29,3,IN,22,30234.8
A,F,3,29,3,WI,2,2465
A,F,3,29,3,MI,16,66185.95
A,F,3,29,3,IL,4,3909.15
A,F,3,30,3,OH,81,150138.3
A,F,3,30,3,IN,37,104219.5
A,F,3,30,3,WI,10,7294.8
A,F,3,30,3,MI,4,4478.65
A,F,3,30,3,IL,0,0
A,F,3,31,4,OH,86,124476
A,F,3,31,4,IN,14,17327.8
A,F,3,31,4,WI,9,7722.25
A,F,3,31,4,MI,10,15265.36
A,F,3,31,4,IL,0,0
A,F,3,32,4,OH,74,130509.35
A,F,3,32,4,IN,18,24709.5
A,F,3,32,4,WI,15,23786.53
A,F,3,32,4,MI,2,1649
A,F,3,32,4,IL,0,0
A,F,3,33,4,OH,89,142460.62
A,F,3,33,4,IN,13,22815
A,F,3,33,4,WI,9,13732.6
A,F,3,33,4,MI,6,16723.75
A,F,3,33,4,IL,2,892.5
A,F,3,34,4,OH,64,86259.75
A,F,3,34,4,IN,12,38845
A,F,3,34,4,WI,6,22635.8
A,F,3,34,4,MI,9,10591
A,F,3,34,4,IL,7,11813.2
A,F,3,35,4,OH,53,109618.61
A,F,3,35,4,IN,19,44361.5
A,F,3,35,4,WI,6,4762.05
A,F,3,35,4,MI,7,13757.25
A,F,3,35,4,IL,10,29362.4
A,F,3,36,4,OH,51,61257
A,F,3,36,4,IN,16,21996.5
A,F,3,36,4,WI,6,4080
A,F,3,36,4,MI,0,0
A,F,3,36,4,IL,0,0
A,F,3,37,4,OH,65,132128.05
A,F,3,37,4,IN,10,14474.45
A,F,3,37,4,WI,7,7669.6
A,F,3,37,4,MI,5,3910
A,F,3,37,4,IL,0,0
A,F,3,38,4,OH,52,88244.8
A,F,3,38,4,IN,12,16372.5
A,F,3,38,4,WI,10,6358
A,F,3,38,4,MI,2,2773.55
A,F,3,38,4,IL,3,15346.75
A,F,3,39,4,OH,65,120731.25
A,F,3,39,4,IN,12,13685
A,F,3,39,4,WI,3,4027.45
A,F,3,39,4,MI,5,6720.95
A,F,3,39,4,IL,0,0
A,F,3,40,4,OH,66,86285.7
A,F,3,40,4,IN,13,31470
A,F,3,40,4,WI,6,9311.75
A,F,3,40,4,MI,3,6556.05
A,F,3,40,4,IL,1,221
A,F,3,41,5,OH,47,66666.55
A,F,3,41,5,IN,7,20655
A,F,3,41,5,WI,6,5782.55
A,F,3,41,5,MI,7,20055.75
A,F,3,41,5,IL,3,3963.55
A,F,3,42,5,OH,37,148681.7
A,F,3,42,5,IN,11,14543.5
A,F,3,42,5,WI,3,3485
A,F,3,42,5,MI,1,56497.8
A,F,3,42,5,IL,4,5060.65
A,F,3,43,5,OH,34,49094.3
A,F,3,43,5,IN,12,12360
A,F,3,43,5,WI,6,12933.1
A,F,3,43,5,MI,5,9576.1
A,F,3,43,5,IL,1,340
A,F,3,44,5,OH,26,41187.85
A,F,3,44,5,IN,3,28836.25
A,F,3,44,5,WI,3,66968.55
A,F,3,44,5,MI,1,1130.5
A,F,3,44,5,IL,2,1164.5
A,F,3,45,5,OH,29,30682.25
A,F,3,45,5,IN,7,22015
A,F,3,45,5,WI,0,0
A,F,3,45,5,MI,3,2507.5
A,F,3,45,5,IL,0,0
A,F,3,46,5,OH,53,77638.15
A,F,3,46,5,IN,7,7790.25
A,F,3,46,5,WI,3,8760.1
A,F,3,46,5,MI,0,0
A,F,3,46,5,IL,6,25304.5
A,F,3,47,5,OH,27,31125
A,F,3,47,5,IN,6,17600
A,F,3,47,5,WI,0,0
A,F,3,47,5,MI,1,65220.5
A,F,3,47,5,IL,4,3983.95
A,F,3,48,5,OH,36,75541.5
A,F,3,48,5,IN,3,4262.75
A,F,3,48,5,WI,2,1405.9
A,F,3,48,5,MI,2,9260.75
A,F,3,48,5,IL,0,0
A,F,3,49,5,OH,17,37241.9
A,F,3,49,5,IN,2,5525
A,F,3,49,5,WI,1,1613.3
A,F,3,49,5,MI,0,0
A,F,3,49,5,IL,0,0
A,F,3,50,5,OH,7,6596
A,F,3,50,5,IN,4,6222
A,F,3,50,5,WI,0,0
A,F,3,50,5,MI,2,5185
A,F,3,50,5,IL,0,0
A,F,3,51,6,OH,13,11044.7
A,F,3,51,6,IN,3,4760
A,F,3,51,6,WI,0,0
A,F,3,51,6,MI,3,4503
A,F,3,51,6,IL,0,0
A,F,3,52,6,OH,9,20311.25
A,F,3,52,6,IN,11,14067.5
A,F,3,52,6,WI,0,0
A,F,3,52,6,MI,2,1126.25
A,F,3,52,6,IL,3,510
A,F,3,53,6,OH,21,94082.42
A,F,3,53,6,IN,0,0
A,F,3,53,6,WI,0,0
A,F,3,53,6,MI,0,0
A,F,3,53,6,IL,0,0
A,F,3,54,6,OH,20,24555.1
A,F,3,54,6,IN,2,2677.5
A,F,3,54,6,WI,0,0
A,F,3,54,6,MI,3,2584
A,F,3,54,6,IL,2,425
A,F,3,55,6,OH,10,34138.55
A,F,3,55,6,IN,0,0
A,F,3,55,6,WI,0,0
A,F,3,55,6,MI,2,1142.75
A,F,3,55,6,IL,1,1691.5
A,F,3,56,6,OH,11,18602.5
A,F,3,56,6,IN,1,680
A,F,3,56,6,WI,1,450.5
A,F,3,56,6,MI,0,0
A,F,3,57,6,OH,11,14402.22
A,F,3,57,6,IN,0,0
A,F,3,57,6,MI,0,0
A,F,3,57,6,IL,1,680
A,F,3,58,6,OH,7,4639.3
A,F,3,58,6,IN,1,4505
A,F,3,58,6,WI,0,0
A,F,3,59,6,OH,1,4594.25
A,F,3,59,6,MI,0,0
A,F,3,59,6,IL,1,221
A,F,3,60,6,OH,2,1020
A,F,3,60,6,IN,2,2507.5
A,F,3,60,6,WI,1,1122
A,F,3,61,7,OH,2,4964
A,F,3,61,7,MI,0,0
A,F,3,62,7,OH,2,2040
A,F,3,62,7,IN,0,0
A,F,3,62,7,MI,0,0
A,F,3,63,7,OH,1,1147.5
A,F,3,63,7,IN,0,0
A,F,3,64,7,IN,0,0
A,F,3,64,7,MI,1,688.5
A,F,3,65,7,OH,0,0
A,F,3,65,7,WI,1,921.4
A,F,3,65,7,MI,0,0
A,F,3,66,7,OH,0,0
A,F,3,66,7,IN,1,1700
A,F,3,68,7,IN,0,0
A,F,3,69,7,OH,1,3527.5
A,F,3,70,7,OH,2,8586.7
A,F,4,18,1,WI,0,0
A,F,4,19,1,OH,0,0
A,F,4,20,1,OH,3,7559.05
A,F,4,20,1,MI,1,8793.25
A,F,4,21,2,OH,3,3609.5
A,F,4,22,2,OH,3,7590
A,F,4,22,2,IN,1,3220
A,F,4,22,2,MI,0,0
A,F,4,23,2,OH,5,15878
A,F,4,23,2,IN,0,0
A,F,4,23,2,MI,3,42789.51
A,F,4,24,2,OH,4,5355
A,F,4,24,2,IN,5,19890
A,F,4,24,2,WI,4,1895.5
A,F,4,24,2,MI,4,4607
A,F,4,25,2,OH,28,44082.65
A,F,4,25,2,IN,2,2295
A,F,4,25,2,WI,0,0
A,F,4,25,2,MI,3,2116.5
A,F,4,25,2,IL,0,0
A,F,4,26,3,OH,20,14684.6
A,F,4,26,3,IN,4,4052.75
A,F,4,26,3,WI,0,0
A,F,4,26,3,MI,8,12794
A,F,4,27,3,OH,41,45951.3
A,F,4,27,3,IN,2,2023
A,F,4,27,3,WI,1,492.8
A,F,4,27,3,MI,5,49172.5
A,F,4,27,3,IL,1,425
A,F,4,28,3,OH,51,68381.95
A,F,4,28,3,IN,16,15889.5
A,F,4,28,3,WI,6,12018.15
A,F,4,28,3,MI,6,44146.96
A,F,4,29,3,OH,55,81428.55
A,F,4,29,3,IN,13,20736.25
A,F,4,29,3,WI,8,5108.5
A,F,4,29,3,MI,6,15673.99
A,F,4,29,3,IL,0,0
A,F,4,30,3,OH,68,100881.4
A,F,4,30,3,IN,11,16184
A,F,4,30,3,WI,6,9561.65
A,F,4,30,3,MI,3,6107.25
A,F,4,30,3,IL,4,2414
A,F,4,31,4,OH,47,101622.35
A,F,4,31,4,IN,19,36030
A,F,4,31,4,WI,4,3470.5
A,F,4,31,4,MI,4,78178.95
A,F,4,31,4,IL,3,2337.5
A,F,4,32,4,OH,60,96045
A,F,4,32,4,IN,13,21139.5
A,F,4,32,4,WI,3,3040.45
A,F,4,32,4,MI,1,960.5
A,F,4,32,4,IL,0,0
A,F,4,33,4,OH,48,91019.1
A,F,4,33,4,IN,10,14787.5
A,F,4,33,4,WI,8,11482.65
A,F,4,33,4,MI,5,7975.55
A,F,4,33,4,IL,1,1921
A,F,4,34,4,OH,43,72141.15
A,F,4,34,4,IN,15,23972
A,F,4,34,4,WI,12,23243.25
A,F,4,34,4,MI,6,14025
A,F,4,34,4,IL,2,3968.03
A,F,4,35,4,OH,40,73517.05
A,F,4,35,4,IN,11,33826
A,F,4,35,4,WI,4,3139.9
A,F,4,35,4,MI,1,410.55
A,F,4,35,4,IL,4,4870.5
A,F,4,36,4,OH,49,94093.61
A,F,4,36,4,IN,8,9265
A,F,4,36,4,WI,10,10541.65
A,F,4,36,4,MI,9,33393.95
A,F,4,36,4,IL,4,2218.5
A,F,4,37,4,OH,50,133940.9
A,F,4,37,4,IN,6,7232.5
A,F,4,37,4,WI,16,14254.5
A,F,4,37,4,MI,1,510
A,F,4,37,4,IL,0,0
A,F,4,38,4,OH,46,69427.15
A,F,4,38,4,IN,14,14747.5
A,F,4,38,4,WI,3,16437.3
A,F,4,38,4,MI,0,0
A,F,4,38,4,IL,0,0
A,F,4,39,4,OH,52,127121.65
A,F,4,39,4,IN,10,15359.5
A,F,4,39,4,WI,7,4358.5
A,F,4,39,4,MI,0,0
A,F,4,39,4,IL,4,3680.5
A,F,4,40,4,OH,46,65860.9
A,F,4,40,4,IN,12,40827.5
A,F,4,40,4,WI,4,15090.9
A,F,4,40,4,MI,1,229.5
A,F,4,40,4,IL,5,3211.3
A,F,4,41,5,OH,64,85730.05
A,F,4,41,5,IN,8,24497
A,F,4,41,5,WI,3,3909.15
A,F,4,41,5,MI,5,11190.63
A,F,4,41,5,IL,2,2975
A,F,4,42,5,OH,40,67065
A,F,4,42,5,IN,8,5550.5
A,F,4,42,5,WI,1,392
A,F,4,42,5,MI,1,212.5
A,F,4,42,5,IL,0,0
A,F,4,43,5,OH,33,34423.3
A,F,4,43,5,IN,6,4573
A,F,4,43,5,WI,7,4228
A,F,4,43,5,MI,6,3476.5
A,F,4,43,5,IL,3,2060
A,F,4,44,5,OH,31,41444.75
A,F,4,44,5,IN,3,3357.5
A,F,4,44,5,WI,0,0
A,F,4,44,5,MI,0,0
A,F,4,44,5,IL,4,4611.25
A,F,4,45,5,OH,31,49418.35
A,F,4,45,5,IN,8,10820.5
A,F,4,45,5,WI,5,5423
A,F,4,45,5,MI,4,6858.1
A,F,4,45,5,IL,1,255
A,F,4,46,5,OH,44,64562.15
A,F,4,46,5,IN,8,15300
A,F,4,46,5,WI,0,0
A,F,4,46,5,MI,6,12357.5
A,F,4,46,5,IL,6,17650.25
A,F,4,47,5,OH,35,44925.05
A,F,4,47,5,IN,6,8223.75
A,F,4,47,5,WI,1,595
A,F,4,47,5,MI,2,5680.55
A,F,4,47,5,IL,4,9605
A,F,4,48,5,OH,19,38912.15
A,F,4,48,5,IN,9,11237.5
A,F,4,48,5,WI,1,600
A,F,4,48,5,MI,2,1657.5
A,F,4,48,5,IL,0,0
A,F,4,49,5,OH,22,23568.75
A,F,4,49,5,IN,3,4335
A,F,4,49,5,WI,1,365.5
A,F,4,49,5,MI,3,11387.96
A,F,4,50,5,OH,17,16381.2
A,F,4,50,5,IN,1,1615
A,F,4,50,5,WI,1,1445
A,F,4,50,5,MI,0,0
A,F,4,50,5,IL,1,297.5
A,F,4,51,6,OH,13,20909.5
A,F,4,51,6,IN,2,1530
A,F,4,51,6,WI,2,1043
A,F,4,51,6,MI,1,212.5
A,F,4,51,6,IL,0,0
A,F,4,52,6,OH,21,90585.35
A,F,4,52,6,IN,1,1402.5
A,F,4,52,6,WI,1,255
A,F,4,52,6,MI,0,0
A,F,4,52,6,IL,1,11904.25
A,F,4,53,6,OH,12,15818.5
A,F,4,53,6,IN,1,1275
A,F,4,53,6,WI,0,0
A,F,4,53,6,MI,0,0
A,F,4,53,6,IL,0,0
A,F,4,54,6,OH,14,16111.75
A,F,4,54,6,IN,4,9520
A,F,4,54,6,WI,0,0
A,F,4,54,6,MI,1,1012
A,F,4,54,6,IL,1,4329.9
A,F,4,55,6,OH,13,12656.5
A,F,4,55,6,IN,4,3060
A,F,4,55,6,WI,1,1557.5
A,F,4,55,6,IL,0,0
A,F,4,56,6,OH,9,6961.5
A,F,4,56,6,IN,0,0
A,F,4,56,6,WI,0,0
A,F,4,56,6,MI,0,0
A,F,4,56,6,IL,1,510
A,F,4,57,6,OH,3,1322.6
A,F,4,57,6,IN,3,1929.5
A,F,4,57,6,IL,0,0
A,F,4,58,6,OH,5,8026.55
A,F,4,58,6,IN,1,255
A,F,4,58,6,WI,0,0
A,F,4,58,6,IL,0,0
A,F,4,59,6,OH,10,20211.75
A,F,4,59,6,IN,1,1190
A,F,4,60,6,OH,2,1900.6
A,F,4,60,6,IN,0,0
A,F,4,61,7,OH,4,8283.25
A,F,4,61,7,IN,0,0
A,F,4,62,7,IN,0,0
A,F,4,63,7,OH,2,3060
A,F,4,63,7,IN,0,0
A,F,4,64,7,OH,0,0
A,F,4,64,7,IN,1,1700
A,F,4,64,7,WI,0,0
A,F,4,64,7,IL,0,0
A,F,4,65,7,OH,1,212.5
A,F,4,65,7,IN,0,0
A,F,4,66,7,OH,0,0
A,F,4,66,7,IN,0,0
A,F,4,68,7,IL,0,0
A,F,4,70,7,OH,0,0
A,F,5,18,1,OH,0,0
A,F,5,18,1,IN,2,2295
A,F,5,19,1,OH,1,382.5
A,F,5,19,1,IN,0,0
A,F,5,20,1,OH,1,510
A,F,5,20,1,WI,2,735
A,F,5,21,2,OH,1,616.25
A,F,5,21,2,IN,0,0
A,F,5,21,2,WI,0,0
A,F,5,22,2,OH,7,5503.75
A,F,5,22,2,IN,0,0
A,F,5,22,2,MI,0,0
A,F,5,23,2,OH,7,90953.8
A,F,5,23,2,MI,0,0
A,F,5,24,2,OH,11,24840.2
A,F,5,24,2,IN,4,4462.5
A,F,5,24,2,MI,2,1032.75
A,F,5,25,2,OH,12,19991.1
A,F,5,25,2,IN,1,892.5
A,F,5,25,2,WI,0,0
A,F,5,25,2,MI,2,8882.5
A,F,5,25,2,IL,0,0
A,F,5,26,3,OH,11,25730.35
A,F,5,26,3,IN,0,0
A,F,5,26,3,WI,1,493
A,F,5,26,3,MI,0,0
A,F,5,26,3,IL,0,0
A,F,5,27,3,OH,39,62513.75
A,F,5,27,3,IN,4,14067.5
A,F,5,27,3,WI,1,1317.5
A,F,5,27,3,MI,0,0
A,F,5,27,3,IL,0,0
A,F,5,28,3,OH,28,47697.75
A,F,5,28,3,IN,1,2720
A,F,5,28,3,WI,3,1700
A,F,5,28,3,MI,8,56618.67
A,F,5,29,3,OH,23,106939.45
A,F,5,29,3,IN,6,5890.5
A,F,5,29,3,WI,0,0
A,F,5,29,3,MI,5,11323.4
A,F,5,30,3,OH,45,63689.75
A,F,5,30,3,IN,6,12206
A,F,5,30,3,WI,5,6294.25
A,F,5,30,3,MI,4,9254.8
A,F,5,30,3,IL,0,0
A,F,5,31,4,OH,32,45589.05
A,F,5,31,4,IN,11,18810.5
A,F,5,31,4,WI,4,5865.85
A,F,5,31,4,MI,2,2689.4
A,F,5,31,4,IL,0,0
A,F,5,32,4,OH,23,31595.35
A,F,5,32,4,IN,7,18467
A,F,5,32,4,WI,1,1173
A,F,5,32,4,MI,0,0
A,F,5,32,4,IL,1,85
A,F,5,33,4,OH,46,47165.65
A,F,5,33,4,IN,9,19814.5
A,F,5,33,4,WI,3,3400
A,F,5,33,4,MI,1,612
A,F,5,33,4,IL,1,4803.75
A,F,5,34,4,OH,21,26777.9
A,F,5,34,4,IN,5,22042
A,F,5,34,4,WI,7,16262.2
A,F,5,34,4,MI,2,1657.5
A,F,5,34,4,IL,0,0
A,F,5,35,4,OH,38,62420.6
A,F,5,35,4,IN,7,9328.98
A,F,5,35,4,WI,9,6900.3
A,F,5,35,4,MI,2,1810.5
A,F,5,35,4,IL,1,1277.55
A,F,5,36,4,OH,26,25567.2
A,F,5,36,4,IN,8,18963.5
A,F,5,36,4,WI,5,4014.75
A,F,5,36,4,MI,4,4736.2
A,F,5,36,4,IL,0,0
A,F,5,37,4,OH,28,44276.45
A,F,5,37,4,IN,5,4207.5
A,F,5,37,4,WI,5,3646.75
A,F,5,37,4,MI,3,5652.5
A,F,5,37,4,IL,6,4236.4
A,F,5,38,4,OH,49,52933.25
A,F,5,38,4,IN,14,12905.31
A,F,5,38,4,WI,4,2550
A,F,5,38,4,MI,0,0
A,F,5,38,4,IL,0,0
A,F,5,39,4,OH,68,190428.7
A,F,5,39,4,IN,8,10727
A,F,5,39,4,WI,5,34784.55
A,F,5,39,4,MI,2,2788
A,F,5,39,4,IL,3,1714.11
A,F,5,40,4,OH,35,98495.4
A,F,5,40,4,IN,12,17119
A,F,5,40,4,WI,2,13814.2
A,F,5,40,4,MI,0,0
A,F,5,40,4,IL,1,680
A,F,5,41,5,OH,33,39121.2
A,F,5,41,5,IN,6,32155.5
A,F,5,41,5,WI,4,2382
A,F,5,41,5,MI,0,0
A,F,5,41,5,IL,0,0
A,F,5,42,5,OH,29,38889.2
A,F,5,42,5,IN,4,2737
A,F,5,42,5,WI,2,1530
A,F,5,42,5,MI,1,22885.4
A,F,5,42,5,IL,3,3383
A,F,5,43,5,OH,33,120261
A,F,5,43,5,IN,0,0
A,F,5,43,5,WI,0,0
A,F,5,43,5,MI,1,3723
A,F,5,43,5,IL,0,0
A,F,5,44,5,OH,30,61451.25
A,F,5,44,5,IN,1,1290.3
A,F,5,44,5,WI,10,9324.85
A,F,5,44,5,MI,0,0
A,F,5,44,5,IL,6,2473.5
A,F,5,45,5,OH,25,25632.45
A,F,5,45,5,IN,2,2507.5
A,F,5,45,5,WI,4,5738.35
A,F,5,45,5,MI,6,11255.7
A,F,5,45,5,IL,2,1147.5
A,F,5,46,5,OH,20,37989.4
A,F,5,46,5,IN,3,3187.5
A,F,5,46,5,WI,3,2986.3
A,F,5,46,5,MI,2,2803.73
A,F,5,46,5,IL,2,1615
A,F,5,47,5,OH,21,46789.95
A,F,5,47,5,IN,7,7471.5
A,F,5,47,5,WI,2,1742.5
A,F,5,47,5,MI,5,14029.76
A,F,5,48,5,OH,17,30169.05
A,F,5,48,5,IN,6,9690
A,F,5,48,5,WI,0,0
A,F,5,48,5,MI,0,0
A,F,5,49,5,OH,18,54025.15
A,F,5,49,5,IN,1,1360
A,F,5,49,5,MI,1,1105
A,F,5,49,5,IL,0,0
A,F,5,50,5,OH,12,12529.85
A,F,5,50,5,IN,0,0
A,F,5,50,5,WI,2,1195
A,F,5,50,5,MI,2,1665.5
A,F,5,50,5,IL,1,1020
A,F,5,51,6,OH,15,30220.05
A,F,5,51,6,IN,4,4275.5
A,F,5,51,6,MI,3,5043
A,F,5,52,6,OH,15,19222.75
A,F,5,52,6,IN,3,6800
A,F,5,52,6,WI,3,1532.5
A,F,5,52,6,MI,2,463.25
A,F,5,53,6,OH,4,18615
A,F,5,53,6,IN,2,2210
A,F,5,53,6,WI,0,0
A,F,5,53,6,MI,0,0
A,F,5,53,6,IL,0,0
A,F,5,54,6,OH,10,15678.25
A,F,5,54,6,IN,2,2125
A,F,5,54,6,WI,0,0
A,F,5,54,6,MI,1,1011.5
A,F,5,54,6,IL,0,0
A,F,5,55,6,OH,16,13073.85
A,F,5,55,6,IN,2,1770
A,F,5,55,6,IL,0,0
A,F,5,56,6,OH,10,23914.35
A,F,5,56,6,IN,0,0
A,F,5,56,6,WI,0,0
A,F,5,56,6,MI,0,0
A,F,5,56,6,IL,1,861
A,F,5,57,6,OH,11,22361
A,F,5,57,6,IN,2,892.5
A,F,5,57,6,IL,1,2473.92
A,F,5,58,6,OH,2,1105
A,F,5,58,6,IN,2,2252.5
A,F,5,58,6,MI,1,595
A,F,5,59,6,OH,3,23018
A,F,5,59,6,IN,4,4887.5
A,F,5,59,6,WI,0,0
A,F,5,59,6,MI,4,3009
A,F,5,59,6,IL,0,0
A,F,5,60,6,OH,3,16727.15
A,F,5,60,6,WI,0,0
A,F,5,61,7,OH,2,1785
A,F,5,61,7,IN,1,5780
A,F,5,61,7,MI,0,0
A,F,5,61,7,IL,0,0
A,F,5,62,7,OH,4,4858.6
A,F,5,62,7,MI,0,0
A,F,5,63,7,OH,1,1700
A,F,5,63,7,MI,0,0
A,F,5,63,7,IL,0,0
A,F,5,64,7,IN,1,425
A,F,5,65,7,IN,0,0
A,F,5,65,7,IL,1,255
A,F,5,66,7,OH,2,4702.2
A,F,5,67,7,OH,0,0
A,F,5,68,7,IN,0,0
A,F,5,69,7,IN,1,4462.5
A,F,5,69,7,WI,0,0
A,F,5,70,7,OH,4,2521.1
A,F,6,18,1,OH,2,2210
A,F,6,18,1,IN,0,0
A,F,6,19,1,IN,0,0
A,F,6,19,1,MI,0,0
A,F,6,20,1,MI,1,2516
A,F,6,21,2,OH,7,3967.8
A,F,6,21,2,IN,0,0
A,F,6,22,2,OH,3,4169.25
A,F,6,22,2,IN,0,0
A,F,6,23,2,OH,8,7998.5
A,F,6,23,2,MI,1,18360
A,F,6,24,2,OH,6,13829.5
A,F,6,24,2,IN,0,0
A,F,6,24,2,WI,0,0
A,F,6,24,2,MI,1,10965
A,F,6,25,2,OH,7,15394.35
A,F,6,25,2,IN,1,595
A,F,6,25,2,WI,0,0
A,F,6,25,2,MI,0,0
A,F,6,26,3,OH,23,42962.4
A,F,6,26,3,IN,0,0
A,F,6,26,3,WI,0,0
A,F,6,26,3,MI,0,0
A,F,6,26,3,IL,0,0
A,F,6,27,3,OH,15,14898
A,F,6,27,3,IN,3,3230
A,F,6,27,3,WI,0,0
A,F,6,27,3,MI,0,0
A,F,6,27,3,IL,1,1338.75
A,F,6,28,3,OH,27,65192.6
A,F,6,28,3,IN,3,2792.5
A,F,6,28,3,WI,1,977.5
A,F,6,28,3,IL,1,3264
A,F,6,29,3,OH,37,79017.8
A,F,6,29,3,IN,2,1955
A,F,6,29,3,WI,1,5500.35
A,F,6,29,3,MI,4,3867.5
A,F,6,29,3,IL,0,0
A,F,6,30,3,OH,23,42299.05
A,F,6,30,3,IN,2,1785
A,F,6,30,3,WI,3,2150.5
A,F,6,30,3,MI,5,3483.81
A,F,6,31,4,OH,49,63408.95
A,F,6,31,4,IN,4,4250
A,F,6,31,4,WI,2,3033.65
A,F,6,31,4,MI,0,0
A,F,6,31,4,IL,2,1589.5
A,F,6,32,4,OH,17,22048.15
A,F,6,32,4,IN,10,12648
A,F,6,32,4,WI,0,0
A,F,6,32,4,MI,3,5826.75
A,F,6,32,4,IL,1,732.7
A,F,6,33,4,OH,31,37425.3
A,F,6,33,4,IN,5,3852
A,F,6,33,4,WI,7,7637.25
A,F,6,33,4,MI,0,0
A,F,6,33,4,IL,0,0
A,F,6,34,4,OH,21,21532.4
A,F,6,34,4,IN,1,1275
A,F,6,34,4,WI,2,1258
A,F,6,34,4,MI,4,3442.5
A,F,6,35,4,OH,39,54784.2
A,F,6,35,4,IN,6,3916.8
A,F,6,35,4,WI,3,3275
A,F,6,35,4,MI,0,0
A,F,6,35,4,IL,2,916.3
A,F,6,36,4,OH,37,37649.8
A,F,6,36,4,IN,2,879.75
A,F,6,36,4,WI,13,14311.7
A,F,6,36,4,MI,0,0
A,F,6,36,4,IL,3,14336.23
A,F,6,37,4,OH,20,25415.2
A,F,6,37,4,IN,3,2252.5
A,F,6,37,4,WI,3,13956.88
A,F,6,37,4,MI,7,8265.4
A,F,6,37,4,IL,0,0
A,F,6,38,4,OH,32,33401.4
A,F,6,38,4,IN,2,4017.1
A,F,6,38,4,WI,2,13561.75
A,F,6,38,4,MI,4,3697.5
A,F,6,38,4,IL,1,4258.5
A,F,6,39,4,OH,31,35845.4
A,F,6,39,4,IN,1,11390
A,F,6,39,4,WI,6,8722.6
A,F,6,39,4,MI,2,1029.35
A,F,6,39,4,IL,0,0
A,F,6,40,4,OH,45,44823.75
A,F,6,40,4,IN,4,4930
A,F,6,40,4,WI,6,3320.67
A,F,6,40,4,MI,0,0
A,F,6,40,4,IL,4,4887.5
A,F,6,41,5,OH,51,52326.25
A,F,6,41,5,IN,0,0
A,F,6,41,5,WI,5,9643.25
A,F,6,41,5,MI,0,0
A,F,6,41,5,IL,2,1147.5
A,F,6,42,5,OH,38,45086.9
A,F,6,42,5,IN,6,18142
A,F,6,42,5,WI,4,2612.9
A,F,6,42,5,MI,3,3190.9
A,F,6,42,5,IL,0,0
A,F,6,43,5,OH,27,37287.8
A,F,6,43,5,IN,0,0
A,F,6,43,5,WI,1,1020
A,F,6,43,5,MI,1,935
A,F,6,43,5,IL,1,680
A,F,6,44,5,OH,31,44572.1
A,F,6,44,5,IN,2,8415
A,F,6,44,5,WI,5,6387.3
A,F,6,44,5,MI,0,0
A,F,6,44,5,IL,0,0
A,F,6,45,5,OH,21,20727.35
A,F,6,45,5,IN,1,1360
A,F,6,45,5,WI,1,3440.8
A,F,6,45,5,MI,1,527
A,F,6,45,5,IL,0,0
A,F,6,46,5,OH,22,30322.05
A,F,6,46,5,IN,1,977.5
A,F,6,46,5,WI,2,3621
A,F,6,46,5,MI,0,0
A,F,6,46,5,IL,1,382.5
A,F,6,47,5,OH,16,20548.15
A,F,6,47,5,IN,2,2405.5
A,F,6,47,5,WI,0,0
A,F,6,47,5,MI,1,5419.6
A,F,6,47,5,IL,0,0
A,F,6,48,5,OH,28,32070.25
A,F,6,48,5,IN,2,2040
A,F,6,48,5,WI,0,0
A,F,6,48,5,MI,0,0
A,F,6,48,5,IL,0,0
A,F,6,49,5,OH,18,21729.4
A,F,6,49,5,IN,2,4445.5
A,F,6,49,5,WI,2,4760
A,F,6,49,5,MI,1,4241.5
A,F,6,50,5,OH,15,30684.15
A,F,6,50,5,IN,2,4632.5
A,F,6,50,5,WI,2,2391.9
A,F,6,50,5,MI,0,0
A,F,6,51,6,OH,7,8241.5
A,F,6,51,6,IN,0,0
A,F,6,51,6,MI,2,15126.6
A,F,6,52,6,OH,14,9756.3
A,F,6,52,6,IN,0,0
A,F,6,52,6,WI,0,0
A,F,6,52,6,IL,0,0
A,F,6,53,6,OH,11,9477.5
A,F,6,53,6,IN,2,2157.2
A,F,6,53,6,WI,4,6740.5
A,F,6,53,6,MI,0,0
A,F,6,53,6,IL,0,0
A,F,6,54,6,OH,9,9599.9
A,F,6,54,6,IN,0,0
A,F,6,54,6,WI,2,1708.5
A,F,6,54,6,MI,0,0
A,F,6,54,6,IL,0,0
A,F,6,55,6,OH,7,5883.2
A,F,6,55,6,IN,0,0
A,F,6,55,6,WI,1,1825.8
A,F,6,55,6,IL,0,0
A,F,6,56,6,OH,9,13759
A,F,6,56,6,IN,0,0
A,F,6,56,6,WI,0,0
A,F,6,56,6,MI,0,0
A,F,6,56,6,IL,2,680
A,F,6,57,6,OH,9,8035.8
A,F,6,57,6,IN,0,0
A,F,6,57,6,MI,0,0
A,F,6,58,6,OH,0,0
A,F,6,58,6,IN,0,0
A,F,6,58,6,IL,0,0
A,F,6,59,6,OH,7,11535.35
A,F,6,59,6,IN,1,1700
A,F,6,60,6,OH,3,4632.5
A,F,6,60,6,IN,0,0
A,F,6,61,7,OH,1,510
A,F,6,61,7,IN,0,0
A,F,6,62,7,WI,1,510
A,F,6,63,7,OH,0,0
A,F,6,63,7,IN,0,0
A,F,6,64,7,OH,0,0
A,F,6,65,7,OH,0,0
A,F,6,66,7,IN,0,0
A,F,6,66,7,IL,1,506.6
